0.03483235	
0.03930227	
0.04944908	
0.0595969	
0.06976171	
0.07989852	
0.09007433	
0.1002641	
0.110434	
0.1206168	
0.1307256	
0.1409454	
0.1511592	
0.161285	
0.1714368	
0.1816066	
0.1917614	
0.2019903	
0.2121211	
0.2223179	
0.2324667	
0.2425745	
0.2528543	
0.2629851	
0.2731299	
0.2832498	
0.2933906	
0.3036674	
0.3137672	
0.323941	
0.3341348	
0.3444256	
0.3544084	
0.3645682	
0.3747111	
0.3849379	
0.3950367	
0.4052805	
0.4154703	
0.4255171	
0.4356449	
0.4457887	
0.4559606	
0.4661484	
0.4763002	
0.486476	
0.4967448	
0.5067326	
0.5169344	
0.5270602	
0.537203	
0.5479608	
0.5581347	
0.5682335	
0.5783513	
0.5886491	
0.5988249	
0.6090057	
0.6191895	
0.6293033	
0.6396611	
0.649717	
0.6598568	
0.6703436	
0.6801844	
0.6903462	
0.700532	
0.7107118	
0.7209566	
1.00454	0.26020477	0.226892803	0.242751478	0.218166156	
1.014903	0.278809646	0.244346095	0.261356354	0.244346095	
1.024967	0.29747497	0.261799388	0.280021677	0.261799388	
1.037105	0.320949997	0.27925268	0.303496704	0.27925268	
1.045393	0.337277844	0.305432619	0.319824551	0.296705973	
1.055553	0.357988996	0.322885912	0.340535703	0.314159265	
1.065625	0.379116104	0.34906585	0.361662811	0.340339204	
1.075743	0.400957256	0.375245789	0.383503963	0.366519143	
1.086028	0.423821704	0.401425728	0.406368411	0.383972435	
1.0961	0.446782995	0.41887902	0.429329702	0.410152374	
1.106239	0.470524954	0.445058959	0.453071661	0.436332313	
1.116392	0.494923374	0.471238898	0.477470082	0.453785606	
1.126601	0.520091093	0.488692191	0.502637801	0.479965544	
1.139233	0.552280057	0.523598776	0.534826765	0.506145483	
1.147135	0.572676317	0.541052068	0.555223025	0.523598776	
1.157067	0.598955923	0.567232007	0.581502631	0.558505361	
1.167202	0.6264034	0.602138592	0.608950108	0.575958653	
1.177302	0.654347206	0.628318531	0.636893913	0.610865238	
1.189586	0.690296558	0.654498469	0.672843266	0.637045177	
1.197695	0.712761578	0.689405055	0.695308286	0.663225116	
1.207889	0.74284417	0.715584993	0.725390878	0.698131701	
1.218039	0.773431801	0.741764932	0.755978508	0.733038286	
1.228116	0.80439414	0.776671517	0.786940847	0.767944871	
1.239976	0.841791917	0.811578102	0.824338625	0.802851456	
1.256917	0.897101751	0.872664626	0.879648459	0.86393798	
1.261383	0.911626495	0.890117919	0.894173203	0.872664626	
1.271641	0.945845955	0.925024504	0.928392663	0.907571211	
1.281701	0.979996255	0.959931089	0.962542963	0.942477796	
1.29187	1.0151368	0.994837674	0.99768351	0.977384381	
1.302155	1.05131639	1.0384709	1.03386309	1.01229097	
1.312248	1.08742945	1.07337749	1.06997616	1.04719755	
1.322419	1.12445588	1.11701072	1.10700258	1.08210414	
1.332515	1.16179627	1.15191731	1.14434298	1.12573737	
1.344954	1.20887086	1.18682389	1.19141757	1.16064395	
1.353015	1.23962867	1.22173048	1.22217538	1.20427718	
1.363159	1.28042123	1.26536371	1.26296794	1.23918377	
1.373348	1.31920533	1.30027029	1.30175204	1.282817	
1.383551	1.36006423	1.34390352	1.34261093	1.32645023	
1.393688	1.40130188	1.38753676	1.38384859	1.36135682	
1.403866	1.44331679	1.43116999	1.4258635	1.40499005	
1.414072	1.48606027	1.46607657	1.46860697	1.44862328	
1.424208	1.52913746	1.50098316	1.51168416	1.49225651	
1.434533	1.57367658	1.54461639	1.55622329	1.53588974	
1.445805	1.62310786	1.58824962	1.60565456	1.58824962	
1.454693	1.66244249	1.6406095	1.6449892	1.6406095	
1.464928	1.70845796	1.67551608	1.69100466	1.67551608	
1.474982	1.75423808	1.72787596	1.73678479	1.72787596	
1.485695	1.80374791	1.78023584	1.78629462	1.78023584	
1.495313	1.84870755	1.82386907	1.83125425	1.81514242	
1.505489	1.89693338	1.87622895	1.87948009	1.8675023	
1.515642	1.94561951	1.91986218	1.92816621	1.91986218	
1.525943	1.99571068	1.9809487	1.97825739	1.96349541	
1.53597	2.04504541	2.02458193	2.02759212	2.02458193	
1.548059	2.10550787	2.07694181	2.08805458	2.05948852	
1.556279	2.14687343	2.12930169	2.12942013	2.12057504	
1.566573	2.199415	2.18166156	2.18196171	2.16420827	
1.57668	2.25160914	2.24274809	2.23415584	2.21656815	
1.586866	2.30485205	2.29510797	2.28739876	2.26892803	
1.597285	2.35996074	2.34746784	2.34250745	2.32128791	
1.607085	2.41234255	2.40855437	2.39488926	2.38237443	
1.617265	2.46742206	2.46091425	2.44996877	2.44346095	
1.627407	2.5228625	2.51327412	2.50540921	2.49582083	
1.637514	2.57876773	2.565634	2.56131444	2.54818071	
1.64885	2.6422879	2.61799388	2.62483461	2.60926723	
1.657982	2.69385133	2.6790804	2.67639804	2.66162711	
1.668179	2.75214542	2.73144028	2.73469213	2.72271363	
1.678336	2.81075893	2.7925268	2.79330564	2.78380016	
1.688422	2.86961128	2.85361333	2.85215799	2.84488668	
1.698739	2.93046931	2.91469985	2.91301602	2.9059732	
1.708952	2.99132477	2.97578637	2.97387147	2.96705973	
1.719113	3.05248216	3.0368729	3.03502886	3.02814625	
1.729223	3.11393799	3.09795942	3.09648469	3.08050613	
1.739373	3.17626859	3.15904595	3.1588153	3.14159265	
1.752316	3.25690883	3.22885912	3.23945554	3.21140582	
1.760175	3.30607875	3.28994564	3.28862546	3.28121899	
1.770364	3.37053847	3.35103216	3.35308518	3.34230552	
1.780526	3.43546545	3.42084533	3.41801216	3.40339204	
1.790651	3.5007376	3.4906585	3.4832843	3.46447857	
1.800898	3.56745626	3.56047167	3.55000297	3.52556509	
1.810995	3.63378565	3.63028484	3.61633235	3.59537826	
1.821929	3.70643317	3.70009801	3.68897988	3.66519143	
1.831438	3.77001495	3.76118454	3.75256166	3.7350046	
1.8415	3.83794775	3.83099771	3.82049446	3.80481777	
1.853119	3.91735655	3.90081088	3.89990326	3.87463094	
1.862392	3.98111533	3.97062405	3.96366204	3.94444411	
1.872107	4.04845043	4.04043722	4.03099714	4.01425728	
1.882264	4.11953248	4.11897703	4.10207918	4.08407045	
1.89238	4.19092605	4.1887902	4.17347276	4.15388362	
1.902611	4.26379157	4.25860337	4.24633828	4.23242344	
1.912789	4.3368926	4.32841654	4.3194393	4.30223661	
1.923005	4.41093802	4.40695636	4.39348473	4.38077642	
1.933156	4.48504104	4.47676953	4.46758774	4.45931624	
1.943282	4.55962004	4.55530935	4.54216675	4.53785606	
1.955346	4.64943739	4.62512252	4.63198409	4.60766923	
1.963884	4.71327639	4.71238898	4.69582309	4.68620904	
1.974198	4.79116662	4.78220215	4.77371333	4.76474886	
1.984233	4.86751554	4.86946861	4.85006224	4.84328867	
1.994362	4.94520572	4.94800843	4.92775243	4.92182849	
2.00459	5.02429373	5.02654825	5.00684044	5.00036831	
2.014705	5.10127528	5.10508806	5.08382199	5.07890812	
2.024879	5.17810227	5.18362788	5.16064898	5.15744794	
2.03502	5.25405336	5.27089434	5.23660007	5.23598776	
2.045191	5.32964136	5.34943416	5.31218807	5.31452757	
2.057526	5.42033494	5.42797397	5.40288164	5.39306739	
2.065566	5.47909993	5.50651379	5.46164664	5.47160721	
2.075715	5.55265778	5.58505361	5.53520449	5.55014702	
2.085823	5.6253184	5.65486678	5.60786511	5.61996019	
2.095995	5.69779277	5.72467995	5.68033948	5.69850001	
2.10621	5.76998636	5.80321976	5.75253306	5.77703982	
2.116326	5.8408602	5.87303293	5.82340691	5.84685299	
2.126549	5.91187219	5.9428461	5.89441889	5.91666616	
2.136685	5.98166421	6.01265927	5.96421092	5.98647933	
2.146855	6.05102669	6.0737458	6.0335734	6.0562925	
2.15736	6.12208915	6.14355897	6.10463586	6.12610567	
2.167618	6.19081642	6.21337214	6.17336313	6.20464549	
2.177635	6.25731327	6.27445866	6.23985997	6.26573201	
2.187745	6.32385683	6.33554518	6.30640354	6.33554518	
2.197981	6.39059641	6.39663171	6.37314312	6.39663171	
2.208635	6.45938622	6.45771823	6.44193293	6.45771823	
2.218698	6.52376391	6.51880476	6.50631061	6.5275314	
2.22887	6.58820837	6.57989128	6.57075508	6.58861793	
2.239077	6.65227967	6.6409778	6.63482638	6.64970445	
2.249192	6.71516231	6.70206433	6.69770902	6.71079097	
2.259424	6.7781287	6.7718775	6.76067541	6.7718775	
2.26963	6.84032968	6.83296402	6.82287639	6.82423738	
2.279874	6.90212633	6.89405055	6.88467303	6.8853239	
2.289965	6.96241799	6.95513707	6.9449647	6.94641042	
2.3001	7.02236743	7.01622359	7.00491414	7.01622359	
2.310365	7.08243912	7.08603676	7.06498583	7.06858347	
2.320509	7.14120181	7.15584993	7.12374852	7.12966999	
2.330681	7.19950669	7.20820981	7.1820534	7.19075652	
2.340871	7.2573155	7.27802298	7.23986221	7.2431164	
2.351007	7.3141884	7.33038286	7.29673511	7.29547627	
2.361229	7.37095518	7.40019603	7.35350188	7.3565628	
2.371439	7.42703766	7.45255591	7.40958437	7.41764932	
2.381601	7.48219787	7.50491578	7.46474458	7.4700092	
2.391811	7.53700594	7.55727566	7.51955265	7.53109572	
2.401885	7.59050309	7.60963554	7.5730498	7.5834556	
2.412123	7.64427184	7.66199542	7.62681855	7.64454212	
2.422325	7.6972058	7.71435529	7.6797525	7.68817536	
2.432504	7.74941349	7.75798853	7.7319602	7.74053523	
2.442607	7.8006401	7.8103484	7.78318681	7.79289511	
2.45276	7.85150918	7.85398163	7.83405589	7.84525499	
2.462983	7.90211875	7.90634151	7.88466546	7.89761487	
2.473278	7.95244151	7.94997474	7.93498821	7.94997474	
2.483404	8.0013139	7.99360797	7.98386061	7.99360797	
2.493494	8.04945042	8.04596785	8.03199713	8.04596785	
2.503794	8.09793242	8.09832773	8.08047912	8.08960108	
2.513821	8.14454875	8.14196096	8.12709546	8.13323431	
2.524054	8.19151257	8.18559419	8.17405928	8.17686755	
2.534267	8.23775658	8.22922742	8.22030329	8.22050078	
2.544377	8.28294797	8.27286065	8.26549468	8.27286065	
2.554578	8.3279169	8.32522053	8.31046361	8.31649389	
2.564659	8.37177461	8.36885376	8.35432132	8.36012712	
2.575249	8.41720334	8.41248699	8.39975004	8.41248699	
2.585226	8.45935721	8.45612023	8.44190392	8.44739358	
2.595259	8.50117954	8.49975346	8.48372625	8.49102681	
2.605396	8.54283646	8.55211333	8.52538317	8.53466004	
2.61594	8.5855079	8.58701992	8.56805461	8.57829327	
2.625703	8.62446945	8.63065315	8.60701616	8.6219265	
2.635857	8.66438619	8.66555974	8.6469329	8.65683309	
2.646003	8.70367103	8.70919297	8.68621774	8.69173967	
2.656375	8.74319234	8.74409955	8.72573905	8.72664626	
2.675695	8.81411932	8.78773278	8.79666602	8.76155285	
2.680261	8.83094145	8.83136602	8.81348815	8.81391272	
2.690342	8.86732391	8.87499925	8.84987062	8.84881931	
2.700572	8.90364936	8.90990583	8.88619607	8.89245254	
2.710683	8.93896149	8.95353906	8.9215082	8.92735912	
2.720904	8.97405069	8.98844565	8.9565974	8.97099236	
2.730987	9.00806315	9.02335223	8.99060986	9.00589894	
2.741248	9.04207909	9.04953217	9.0246258	9.04080553	
2.760701	9.10380676	9.1106187	9.08635347	9.0931654	
2.7657	9.11973182	9.11934534	9.10227853	9.1106187	
2.776826	9.15426371	9.15425193	9.13681041	9.14552528	
2.787295	9.18614538	9.18043187	9.16869209	9.17170522	
2.79711	9.21548022	9.21533845	9.19802693	9.19788516	
2.807182	9.24498749	9.24151839	9.2275342	9.23279174	
2.817459	9.27449954	9.26769833	9.25704625	9.25024504	
2.827594	9.30299066	9.30260491	9.28553737	9.28515162	
2.837707	9.33084487	9.32878485	9.31339157	9.31133156	
2.847984	9.35852152	9.35496479	9.34106823	9.3375115	
2.858054	9.3850635	9.38987138	9.36761021	9.36369144	
2.868619	9.41225595	9.41605131	9.39480266	9.38987138	
2.879086	9.43856977	9.44223125	9.42111648	9.42477796	
2.889261	9.463557	9.46841119	9.44610371	9.4509579	
2.89948	9.488041	9.49459113	9.47058771	9.47713784	
2.909602	9.51171836	9.51204442	9.49426507	9.49459113	
2.919859	9.53510362	9.52949772	9.51765032	9.52077107	
2.929985	9.55759561	9.55567765	9.54014231	9.54695101	
2.940112	9.57991837	9.58185759	9.56246508	9.5644043	
2.950377	9.60112789	9.59931089	9.5836746	9.58185759	
2.96047	9.62179567	9.61676418	9.60434238	9.59931089	
2.970682	9.64211536	9.64294412	9.62466207	9.62549082	
2.995772	9.68739915	9.69530399	9.66994585	9.66912406	
3.000282	9.69567042	9.70403064	9.67821712	9.6778507	
3.010393	9.71350966	9.72148393	9.69605637	9.69530399	
3.020622	9.73097719	9.73893723	9.7135239	9.70403064	
3.030795	9.74776987	9.75639052	9.73031658	9.73021058	
3.040959	9.76396664	9.77384381	9.74651335	9.73893723	
3.051122	9.77958843	9.7912971	9.76213513	9.75639052	
3.061272	9.79462141	9.8087504	9.77716812	9.77384381	
3.071523	9.80922449	9.81747704	9.7917712	9.78257046	
3.081626	9.82304164	9.82620369	9.80558835	9.80002375	
3.091798	9.83640004	9.84365698	9.81894675	9.8087504	
3.102019	9.8492374	9.85238363	9.83178411	9.82620369	
3.112173	9.861432	9.86983692	9.84397871	9.83493033	
3.122372	9.87311174	9.87856357	9.85565845	9.84365698	
3.132511	9.88416633	9.89601686	9.86671304	9.86111027	
3.142692	9.89471553	9.90474351	9.87726224	9.87856357	
3.152869	9.9047012	9.91347015	9.88724791	9.87856357	
3.162987	9.91408673	9.9221968	9.89663344	9.89601686	
3.173201	9.92303805	9.93092344	9.90558475	9.90474351	
3.183384	9.93135733	9.94837674	9.91390404	9.91347015	
3.193532	9.93914401	9.94837674	9.92169072	9.9221968	
3.203765	9.94645581	9.96583003	9.92900252	9.93965009	
3.213871	9.95315567	9.96583003	9.93570238	9.94837674	
3.224135	9.9594272	9.98328332	9.94197391	9.94837674	
3.234516	9.96523277	9.98328332	9.94777948	9.95710338	
3.244401	9.9702949	9.99200997	9.95284161	9.96583003	
3.254919	9.97513337	10.0007366	9.95768007	9.97455668	
3.265149	9.97935494	10.0007366	9.96190165	9.98328332	
3.275223	9.98305366	10.0007366	9.96560037	9.98328332	
3.28582	9.98643437	9.99200997	9.96898108	9.98328332	
3.295634	9.98917209	9.98328332	9.9717188	9.98328332	
3.30576	9.99157204	9.98328332	9.97411874	9.97455668	
3.315906	9.99358052	9.97455668	9.97612722	9.95710338	
3.326266	9.99524331	9.97455668	9.97779002	9.94837674	
3.336227	10	9.98328332	9.98254671	9.94837674	
3.34638	10	9.98328332	9.98254671	9.94837674	
3.356616	10	9.99200997	9.98254671	9.94837674	
3.366743	10	9.99200997	9.98254671	9.96583003	
3.376852	10	10.0007366	9.98254671	9.98328332	
3.387487	10	10.0007366	9.98254671	9.98328332	
3.397937	10	10.0007366	9.98254671	9.99200997	
3.408458	10	9.99200997	9.98254671	9.99200997	
3.418513	10	9.99200997	9.98254671	9.99200997	
3.428634	10	9.99200997	9.98254671	9.99200997	
3.43881	10	10.0007366	9.98254671	9.99200997	
3.448997	10	10.0007366	9.98254671	9.99200997	
3.459181	10	10.0007366	9.98254671	9.99200997	
3.469356	10	10.0007366	9.98254671	9.99200997	
3.47949	10	10.0007366	9.98254671	9.99200997	
3.489666	10	10.0007366	9.98254671	9.99200997	
3.499852	10	10.0007366	9.98254671	9.99200997	
3.510043	10	10.0007366	9.98254671	9.99200997	
3.520212	10	10.0007366	9.98254671	9.99200997	
3.530374	10	10.0007366	9.98254671	9.99200997	
3.540558	10	10.0007366	9.98254671	9.99200997	
3.550738	10	10.0007366	9.98254671	9.99200997	
3.56094	10	10.0007366	9.98254671	9.99200997	
3.571094	10	10.0007366	9.98254671	9.99200997	
3.581296	10	10.0007366	9.98254671	9.99200997	
3.591457	10	10.0007366	9.98254671	9.99200997	
3.601654	10	10.0007366	9.98254671	9.99200997	
3.611799	10	10.0007366	9.98254671	9.99200997	
3.621991	10	10.0007366	9.98254671	9.99200997	
3.632159	10	10.0007366	9.98254671	9.99200997	
3.64236	10	10.0007366	9.98254671	9.99200997	
3.652462	10	10.0007366	9.98254671	9.99200997	
3.662732	10	10.0007366	9.98254671	9.99200997	
3.673055	10	10.0007366	9.98254671	9.99200997	
3.68298	10	10.0007366	9.98254671	9.99200997	
3.693133	10	10.0007366	9.98254671	9.99200997	
3.703369	10	10.0007366	9.98254671	9.99200997	
3.713476	10	10.0007366	9.98254671	9.99200997	
3.724156	10	10.0007366	9.98254671	9.99200997	
3.734244	10	10.0007366	9.98254671	9.99200997	
3.7444	10	10.0007366	9.98254671	9.99200997	
3.763537	10	10.0007366	9.98254671	9.99200997	
3.768161	10	10.0007366	9.98254671	9.99200997	
3.778307	10	10.0007366	9.98254671	9.99200997	
3.788481	10	10.0007366	9.98254671	9.99200997	
3.798717	10	10.0007366	9.98254671	9.99200997	
3.808909	10	10.0007366	9.98254671	9.99200997	
3.819059	10	10.0007366	9.98254671	9.99200997	
3.82928	10	10.0007366	9.98254671	9.99200997	
3.839386	10	10.0007366	9.98254671	9.99200997	
3.84961	10	10.0007366	9.98254671	9.99200997	
3.859795	10	10.0007366	9.98254671	9.99200997	
3.869947	10	10.0007366	9.98254671	9.99200997	
3.880171	10	10.0007366	9.98254671	9.99200997	
3.890262	10	10.0007366	9.98254671	9.99200997	
3.900456	10	10.0007366	9.98254671	9.99200997	
3.910704	10	10.0007366	9.98254671	9.99200997	
3.920824	10	10.0007366	9.98254671	9.99200997	
3.930973	10	10.0007366	9.98254671	9.99200997	
3.941117	10	10.0007366	9.98254671	9.99200997	
3.951277	10	10.0007366	9.98254671	9.99200997	
3.961523	10	10.0007366	9.98254671	9.99200997	
3.971656	10	10.0007366	9.98254671	9.99200997	
3.981841	10	10.0007366	9.98254671	9.99200997	
3.992082	10	10.0007366	9.98254671	9.99200997	
4.002138	10	10.0007366	9.98254671	9.99200997	
4.012382	10	10.0007366	9.98254671	9.99200997	
4.022581	10	10.0007366	9.98254671	9.99200997	
4.032722	10	10.0007366	9.98254671	9.99200997	
4.042901	10	10.0007366	9.98254671	9.99200997	
4.05303	10	10.0007366	9.98254671	9.99200997	
4.063248	10	10.0007366	9.98254671	9.99200997	
4.073458	10	10.0007366	9.98254671	9.99200997	
4.083622	10	10.0007366	9.98254671	9.99200997	
4.093736	10	10.0007366	9.98254671	9.99200997	
4.104023	10	10.0007366	9.98254671	9.99200997	
4.11413	10	10.0007366	9.98254671	9.99200997	
4.124281	10	10.0007366	9.98254671	9.99200997	
4.134512	10	10.0007366	9.98254671	9.99200997	
4.14462	10	10.0007366	9.98254671	9.99200997	
4.154777	10	10.0007366	9.98254671	9.99200997	
4.164953	10	10.0007366	9.98254671	9.99200997	
4.175214	10	10.0007366	9.98254671	9.99200997	
4.185358	10	10.0007366	9.98254671	9.99200997	
4.195481	10	10.0007366	9.98254671	9.99200997	
4.205647	10	10.0007366	9.98254671	9.99200997	
4.21591	10	10.0007366	9.98254671	9.99200997	
4.226006	10	10.0007366	9.98254671	9.99200997	
4.249762	10	10.0007366	9.98254671	9.99200997	
4.259566	10	10.0007366	9.98254671	9.99200997	
